Filename,Title,Authors,Affiliations,Abstract,Year
ES2024-2.pdf,Continual Improvement of Deep Neural Networks in The Age of Big Data,"Alexander Gepperth, Timothée Lesort","1 - Department of Applied Computer Science Leipzigerstraße 123 University of Applied Sciences Fulda 36093 Fulda Germany
2 - Aignostics GmbH Alt-Moabit 73/73a 10555 Berlin Germany","Many applications of deep learning are set in an environment with perpetual change or at least with an ever-growing amount of data. In practice, deep neural network (DNNs) and large language models (LLMs) are continually trained and evaluated. They need to incorporate new data or new annotations, where one typical issue is the extensive availability of unannotated or low-quality data, coupled with a bottleneck concerning annotations and/or curated samples. In such setups, the scaling behavior of continual learning (CL) algorithms w.r.t. training time becomes critical, which is in contrast to the standard CL setting operating on small databases like MNIST, CIFAR or ImageNet. Annotations or curated samples become available progressively, e.g., because they are created by humans, or due to an ongoing exploration of the environment, and need to be progressively incorporated into models. This article explores how advancement in continual learning can improve the scalability and performance of DNNs and LLMs in such setups. One interesting aspect is to leverage dedicated (small-scale) CL techniques to achieve advantageous trade-offs between computational cost and accuracy, or how such CL methods can maintain advantageous scaling behavior w.r.t. continuous re-training on all data.",2024
ES2024-20.pdf,Informed Machine Learning: Excess Risk and Generalization,"Luca Oneto, Sandro Ridella, Davide Anguita",1 - University of Genoa Via Opera Pia 11a 16145 Genova Italy,"Machine Learning (ML) based predictive models are impacting research, industry, and society at large thanks to their ability to model or surrogate real systems. Two of the main current limitations of ML are the need for large amounts of high quality data and low performance far away from the observed data. For this reason, in certain applications where prior knowledge is available, researchers have developed Informed ML (IML) to decrease ML high quality data voracity and increase ML extrapolation abilities. In this work we study the differences between ML and IML excess risk and generalization using also some examples to elucidate the theoretical discussions. Our findings shed some light on the mechanisms and the conditions under which IML outperforms ML.",2024
ES2024-203.pdf,Estimated neighbour sets and smoothed sampled global interactions are sufficient for a fast approximate t-SNE,"Pierre Lambert, Edouard Couplet, Cyril De Bodt, John Lee","1 - ICTEAM/ELEN Place du Levant Université catholique de Louvain
4 - L5.03.02, 1348 Louvain-la-Neuve Belgium
5 - Université catholique de Louvain -IREC/MIRO Avenue Hippocrate 55 B1.54.07 1200 Brussels Belgium","To minimise its loss function, the popular method of nonlinear dimensionality reduction t-SNE requires O(N 2 ) computations. As its applications often involve large datasets, fast approximations have been developed, such as Barnes-Hut t-SNE and FIt-SNE. Most fast approximations to t-SNE require the embedding dimensionality to be small, typically 2 or 3, limiting the use of t-SNE to data visualisation. Additionally, the effective computation time of the current accelerated t-SNE algorithms stays too high for a comfortable interactive visual exploration of data. This paper proposes an accelerated approximation to t-SNE with iterations of complexity O(N K), which does not rely on the use of a model to capture information about the low-dimensional space, relieving the computational burden of high dimensionality of the embedding space. For this purpose, the proposed method approximates neighbour sets and keeps track of smoothed estimations of long-range interactions in O(N K) time. The method is qualitatively tested on a handful of datasets and shows comparable results to existing fast neighbour embedding methods in the context of data visualisation. Code is available at https://github.com/PierreLambert3/c_fast_hSNE.git.",2024
ES2024-204.pdf,AI-based algorithm for intrusion detection on a real dataset,"Alejandro Esteban Martínez, David Esteban Martínez, Bertha Guijarro-Berdiñas, Amparo Alonso-Betanzos, Elena Hernández-Pereira, Julio Hernández-Castro, A Coruña -Spain","1 - Universidade da Coruña
6 - Universidad Politécnica de Madrid Madrid Spain","In the realm of cybersecurity, the detection of network intrusions stands as a paramount challenge, with ever-evolving threats demanding innovative solutions. This study delves into the application of diverse machine learning algorithms on a contemporary dataset (UGR'16) comprising real-world instances of intrusion in software systems. Specifically, several Machine Learning models (Outlier Detectors, Ensemble Methods, Deep Learning, and Conventional Classifiers) were tested and compared with previously reported results using a standard methodology. The obtained results reveal that the Ensemble Methods have been capable of improving the results from prior research. Particularly, the Extreme Gradient Boosting (XGBoost) algorithm offers better results than the original solution with Random Forest, with an AUC of 0.9218 as opposed to 0.8977, and more than four times as fast for the problem to solve.",2024
ES2024-206.pdf,A Two-Stage Approach for Implicit Bias Detection in Generative Language Models,"Jeremy Edwards, Renjie Hu, Amaury Lendasse, Alexander Schlager, Peggy Lindner","1 - Dept. of Information Science Technology University of Houston 14004 University Boulevard 77479 Sugar Land TX USA
3 - Systems Engineering 223 Engineering Management Missouri University of Science & Technology Dept. of Engineering Management 600 W. 14th St 65409 Rolla MO USA
4 - AIceberg Inc New York USA","Machine learning and AI are increasingly popular for their impressive task performance. Yet, Natural Language Processing (NLP) models often inadvertently learn harmful biases related to gender and race, leading to skewed predictions. Literature distinguishes between direct and indirect bias. Current research aims to detect and mitigate these biases in machine learning models. This study introduces a two-stage approach to identify both types of gender bias in generative large language models (LLMs), confirming that they can manifest both direct and indirect biases.",2024
ES2024-209.pdf,Large Language Models as Tuning Agents of Metaheuristics,"Alicja Martinek, Szymon Lukasik, Amir Gandomi","1 - NASK -National Research Institute Warsaw Poland
2 - AGH University of Technology in Kraków Kraków Poland
5 - University of Technology Sydney Sydney Australia
6 - Obuda University Budapest Hungary","This study examines whether LLMs can be utilized in metaheuristic tuning through selection of appropriate parameters. Instances of two optimization problems, Travelling Salesman and Graph Coloring, were solved with GA, ACO, PSO, and SA. Experiment involved running these heuristic optimizers with parameter values advised by LLMs. A round of feedback was performed through feeding LLMs with prompts that included initial parameters, average performance, and population variance, where applicable. The results show LLMs exhibit the ability to comprehend the non-trivial task of tuning metaheuristics' parameters. Additionally, feedback runs often outperform results achieved by initial setups, yielding a new application of LLMs.",2024
ES2024-21.pdf,Continual Learning with Graph Reservoirs: Preliminary experiments in graph classification,"Domenico Tortorella, Alessio Micheli",1 - Department of Computer Science University of Pisa Largo B. Pontecorvo 3 56127 Pisa Italy,"Continual learning aims to address the challenge of catastrophic forgetting in training models where data patterns are non-stationary. Previous research has shown that fully-trained graph learning models are particularly affected by this issue. One approach to lifting part of the burden is to leverage the representations provided by a training-free reservoir computing model. In this work, we evaluate for the first time different continual learning strategies in conjunction with Graph Echo State Networks, which have already demonstrated their efficacy and efficiency in graph classification tasks.",2024
ES2024-211.pdf,Recurrent Neural Network based Counter Automata,"Sergio Leal, Luis Lago-Fernández",1 - Departamento de Ingeniería Informática Universidad Autónoma de Madrid Ciudad Universitaria de Cantoblanco 28049 Madrid Spain,"This paper presents a neural network architecture that aims to merge RNNs and push-down automata in order to address the recognition of formal languages improving interpretability. The model manages to reproduce a behaviour equivalent to that of an automaton, making it more generalizable and interpretable. Validation has been carried out through several experiments, testing not only convergence but also adaptability and training speed, and comparing the results with similar existing models, as well as with an LSTM. The proposed model serves as a starting point with excellent results, and serves as a basis for future extensions to more sophisticated architectures. * This work has been partially funded by Spanish projects PID2020-114867RB-I00 and PID2023-149669NB-I00 (http://www.mineco.gob.es/).",2024
ES2024-214.pdf,Federated Learning in a Semi-Supervised Environment for Earth Observation Data,"Bruno Casella, Alessio Barbaro Chisari, Marco Aldinucci, Sebastiano Battiato, Mario Valerio Giuffrida","1 - Computer Science Department Alpha Research Group University of Turin C.so Svizzera 185 Turin Italy
2 - Department of Mathematics and Computer Science -Image Processing Laboratory University of Catania Viale Andrea Doria 6 Catania Italy
5 - School of Computer Science University of Nottingham Wollaton Road NG8 1BB Nottingham UK","We propose FedRec, a federated learning workflow taking advantage of unlabelled data in a semi-supervised environment to assist in the training of a supervised aggregated model. In our proposed method, an encoder architecture extracting features from unlabelled data is aggregated with the feature extractor of a classification model via weight averaging. The fully connected layers of the supervised models are also averaged in a federated fashion. We show the effectiveness of our approach by comparing it with the state-of-the-art federated algorithm, an isolated and a centralised baseline, on novel cloud detection datasets. Our code is available at https://github.com/CasellaJr/FedRec.",2024
ES2024-215.pdf,Exploring Self-Organizing Maps for Addressing Semantic Impairments,"Jorge Graneri, Sebastián Basterrech, Eduardo Mizraji, Gerardo Rubino","1 - Faculty of Engineering UDELAR Montevideo Uruguay
2 - DTU-Compute Technical University of Denmark Kongens Lyngby Denmark
3 - Faculty of Sciences UDELAR Montevideo Uruguay
4 - INRIA Rennes -Bretagne Atlantique Rennes France","Since the 1990s, Self-Organizing Maps (SOMs) have been instrumental in reducing dimensionality and visualizing high-dimensional data. This study adapts SOMs to explore the neural representation of human concepts, their neural 'word net' mapping, and the deterioration of these mappings in certain neurological disorders. Our model draws inspiration from semantic dementia, a severe condition that degrades semantic knowledge in the brain. Although our exploration utilizes a low-dimensional model -a rough simplification with respect of our brains -it successfully replicates observed clinical patterns. These promising results inspire further research to enhance our understanding of language pathophysiology in neurological disorders. * This paper has been partially supported by ECOS Project U17E03 ""MASC"".",2024
ES2024-219.pdf,Decision fusion based multimodal hierarchical method for speech emotion recognition from audio and text,"Nawal Alqurashi, Yuhua Li, Kirill Sidorov, David Marshall",1 - School of computer Science and Informatics Cardiff University UK,"Expressing emotions is essential in human interaction. Often, individuals convey emotions through neutral speech, while the underlying meaning carries emotional weight. Conversely, tone can also convey emotion despite neutral words. Most Speech Emotion Recognition research overlooks this. We address this gap with a multimodal emotion recognition system using hierarchical classifiers and a novel decision fusion method. Our approach analyses emotional cues from speech and text, measuring their impact on predicted classes, considering emotional or neutral contributions for each instance. Results on the IEMOCAP dataset show our method's effectiveness: 69.45% and 65.26% weighted accuracy in speaker-dependent and speaker-independent settings, respectively.",2024
ES2024-22.pdf,Robustness and Regularization in Hierarchical Re-Basin,"Benedikt Franke, Florian Heinrich, Markus Lange, Arne Raulf",1 - German Aerospace Center (DLR) -Institute for AI Safety and Security Wilhelm-Runge-Strasse 10 89081 Ulm Germany,"This paper takes a closer look at Git Re-Basin, an interesting new approach to merge trained models. We propose a hierarchical model merging scheme that significantly outperforms the standard MergeMany algorithm. With our new algorithm, we find that Re-Basin induces adversarial and perturbation robustness into the merged models, with the effect becoming stronger the more models participate in the hierarchical merging scheme. However, in our experiments Re-Basin induces a much bigger performance drop than reported by the original authors.",2024
ES2024-222.pdf,Fine-Tuning Llama 2 Large Language Models for Detecting Online Sexual Predatory Chats and Abusive Texts,"Thanh Nguyen, Campbell Wilson, Janis Dalins","1 - Faculty of Information Technology AiLECS Lab Monash University Melbourne Australia
3 - AiLECS Lab Australian Federal Police Melbourne Australia","This paper proposes an approach to detection of online harmful content using the open-source pretrained Llama 2 model, recently released by Meta GenAI. We fine-tune the LLM using datasets with different sizes, imbalance degrees, and languages. Based on the power of LLMs, our approach is generic and automated without a manual search for a synergy between feature extraction and classifier design steps like conventional methods. Experimental results show a strong performance of the proposed approach, which is proficient and consistent across three distinct datasets with five sets of experiments. This study's outcomes indicate that the proposed method can be implemented in real-world applications (even with non-English languages) for flagging sexual predators, offensive or toxic content, and hate speech in online discussions and comments to maintain respectful digital communities.",2024
ES2024-223.pdf,SAT Instances Generation Using Graph Variational Autoencoders,"Daniel Crowley, Marco Dalla, Barry O'sullivan, Andrea Visentin","1 - School of Computer Science University College Cork Cork Ireland
3 - SFI Centre for Research Training in AI University College Cork Cork Ireland
5 - Insight SFI Research Centre for Data Analytics Cork Ireland","This paper presents a SAT instance generator using a Graph Variational Autoencoder (GVAE2SAT ) architecture that outperforms existing generative deep learning models in speed and requires minimal post-processing. Our computational analyses benchmark this model against current deep learning techniques, introducing advanced metrics for more accurate evaluation. This new model is unique in its ability to maintain partial satisfiability of SAT instances while significantly reducing computational time. Although no method perfectly addresses all challenges in generating SAT instances, our approach marks a significant step forward in the efficiency and effectiveness of SAT instance generation.",2024
ES2024-23.pdf,Dual Stream Graph Transformer Fusion Networks for Enhanced Brain Decoding,"Lucas Goené, Siamak Mehrkanoon",1 - Department of Information and Computing Sciences Utrecht University Utrecht The Netherlands,"This paper presents the novel Dual Stream Graph-Transformer Fusion (DS-GTF) architecture designed specifically for classifying task-based Magnetoencephalography (MEG) data. In the spatial stream, inputs are initially represented as graphs, which are then passed through graph attention networks (GAT) to extract spatial patterns. Two methods, TopK and Thresholded Adjacency are introduced for initializing the adjacency matrix used in the GAT. In the temporal stream, the Transformer Encoder receives concatenated windowed input MEG data and learns new temporal representations. The learned temporal and spatial representations from both streams are fused before reaching the output layer. Experimental results demonstrate an enhancement in classification performance and a reduction in standard deviation across multiple test subjects compared to other examined models.",2024
ES2024-24.pdf,Joint Entropy Search for Multi-objective Bayesian Optimization with Constraints and Multiple Fidelities,"Daniel Fernández-Sánchez, Daniel Hernández-Lobato","1 - Computer Science Department Universidad Autónoma de Madrid
2 - Francisco Tomás y Valiente 11 28049 Madrid Spain","Bayesian optimization (BO) methods solve problems with several black-box objectives and constraints. Each black-box is expensive to evaluate and lacks a closed-form. They use a model of each black-box to guide the search for the problem's solution. Sometimes, however, the black-boxes may be evaluated at different fidelity levels. A lower fidelity is simply a cheap proxy of the corresponding black-box. Thus, lower fidelities that correlate with the actual black-box can be used to reduce the optimization cost. We propose Joint Entropy Search for Multi-Fidelity and Multi-objective Bayesian Optimization with Constraints (MF-JESMOC), a BO method for solving the aforementioned problems. It chooses the next point and fidelity level at which to evaluate the black-boxes as the one that is expected to reduce the most the joint entropy of the Pareto set and the Pareto front, normalized by the fidelity's cost. Deep Gaussian processes are used to model each black-box and dependencies between fidelities. In our experiments, MF-JESMOC outperforms other state-of-the-art methods for multi-objective BO with constraints and different fidelity levels. † The authors acknowledge financial support from projects PID2019-106827GB-I00 and PID2022-139856NB-I00, funded by MCIN and from the Autonomous Community of Madrid (ELLIS Unit Madrid). They also acknowledge the use of the facilities of Centro de Computación Científica, UAM.",2024
ES2024-25.pdf,Transfer learning to minimize the predictive risk in clinical research,"Samuel Branders, Jérôme Paul, Arthur Ooghe, Alvaro Pereira",1 - Rue Granbonpre 11 bte 9 1435 Mont-Saint-Guibert Belgium,"The volume of data collected from patients enrolled in clinical trials is constantly on the rise. Classical linear and generalized linear models used in this context are unable to keep pace with this trend. Conversely, machine learning models have the potential to deal with such data, but cannot provide guarantees in terms of bias and interpretability. This paper explores a transfer learning approach that seeks to harmonize the strengths of both paradigms: providing unbiased and interpretable estimators while minimizing the expected predictive risk in finite samples. where Z = (Z 1 , . . . , Z d ) T is a vector of d variables of interest. γ is the vector of parameters we are looking to estimate, U is the error term, and µ is the 203",2024
ES2024-26.pdf,Towards calibration-free online EEG motor imagery decoding using Deep Learning,"Martin Wimpff, Jan Zerfowski, Bin Yang","1 - Institute of Signal Processing and System Theory University of Stuttgart Germany
2 - Department of Psychiatry and Neurosciences Clinical Neurotechnology Laboratory Charité Campus Mitte (CCM) Charité -Universitätsmedizin Berlin Germany","The prevalence of stroke-induced disability drives research in motor imagery Brain-Computer Interfaces (BCIs) for rehabilitation. Closed-loop systems using traditional decoding models prevail but deep learning advances in single-trial offline decoding offer promises. However, transferring methods from offline to online decoding poses challenges. To address this, we propose a new approach to tune existing offline deep learning models towards online decoding, outperforming traditional pipelines without the need for subject-specific calibration data. Our proposed method is a step towards calibration-free BCIs that enable immediate feedback and user learning.",2024
ES2024-29.pdf,Hyperbolic Metabolite-Disease Association Prediction,"Domonkos Pogány, Péter Antal",1 - Department of Artificial Intelligence and Systems Engineering Budapest University of Technology and Economics 1111 Budapest Hungary,"In biomarker research, there is a growing demand for computational methods to efficiently identify novel metabolite-disease associations (MDAs). Current approaches, however, do not take into account the underlying geometry of the MDA space. Here, we show that classifiers leveraging hyperbolic embeddings achieve comparable results to their Euclidean counterparts with significantly lower dimensionality, aligning better with the association network's scale-free nature. Finally, through a case study, we provide an interpretation of the model embeddings and investigate newly predicted associations. Our results demonstrate the intrinsic non-Euclidean geometry of the MDA space, providing direction for further research. A Pytorch-based implementation is available at https://github.com/PDomonkos/hyperbolic-MDA-prediction.",2024
ES2024-3.pdf,"Machine learning in distributed, federated and non-stationary environments -recent trends","Mirko Polato, Barbara Hammer, Frank-Michael Schleif","1 - Department of Computer Science University of Turin Turin Italy
2 - Bielefeld University CITEC, Bielefeld Germany
3 - -Technical UAS Würzburg Schweinfurt
4 - Dept. of CS Würzburg Germany","This tutorial provides an overview of machine learning methodologies applied in distributed, federated, and non-stationary environments. We focus on recent advancements and novel research contributions of the field. Key topics include data analysis and pattern recognition for non-stationary environments, model compression, federated learning algorithms, and privacy preservation. This tutorial aims to equip researchers and practitioners with insights into current challenges and innovative solutions in this dynamic field.",2024
ES2024-36.pdf,A Deep Double Q-Learning as a SDLS support in solving LABS problem,"Dominik Żurek, Marcin Pietroń, Kamil Pietak, Kamil Faber",1 - AGH University of Krakow al Adama Mickiewicza 30 30-059 Krakow Poland,"Low Autocorrelation Binary Sequence (LABS) remains an open complex optimization problem with multiple applications. Existing studies rely primarily on advanced solvers based on local search heuristics, such as the steepest-descent local search algorithm (SDLS), Tabu search, or xLastovka algorithms. These approaches require searching through a large solution space, which is a computationally heavy and time-consuming process, leading to slower convergence. To improve convergence speed and allow for finding better solutions within a limited time, we propose the Deep Double Q-learning reinforcement learning algorithm for the LABS problem to support heuristic methods. The model aims to narrow down the search space without causing a drop in the final efficiency. Our experimental study showcases that the proposed approach is a promising direction for developing a highly efficient method for the LABS problem. * {dzurek, pietron, kpietak, kfaber}@agh.edu.pl. This paper was realized with funds of Polish Ministry of Science and Higher Education assigned to AGH University and it was supported by PLGrid Infrastructure.",2024
ES2024-38.pdf,Trustworthiness Score for Echo State Networks by Analysis of the Reservoir Dynamics,"José Enguita, Diego García, Abel Cuadrado, Daniel Peña, José Rodríguez, Ignacio Díaz","1 - Dept. of Electrical Engineering University of Oviedo 33204 Gijón Spain
5 - SUPPRESS Research Group University of León 24007 León Spain","Epistemic uncertainty arises from input data areas where models lack exposure during training and may result in significant performance degradation in deployment. Echo State Networks are often used as virtual sensors or digital twins processing temporal input data, so their robustness against this degradation is crucial. This paper addresses this challenge by proposing a score comparing the similarity between the dynamic evolution of the reservoir in training and in inference. This research aims to enhance model confidence and adaptability in evolving circumstances.",2024
ES2024-4.pdf,"Machine Learning Methods for BCI: challenges, pitfalls and promises","Jaime Salas, Marta Molina, Fabien Lotte","1 - Department of Engineering Cybernetics Inria Center NTNU 4-LaBRI Norway
2 - University of Bordeaux France
3 - Postdam University 1-PECoG Germany
4 - GITESI Institucion Universitaria de Envigado (IUE) Colombia","The development of Brain-Computer Interfaces (BCIs) has been constrained by a predominant focus on signal classification. This paper rather emphasizes the integration of neurophysiological principles, BCI paradigm selection, and rigorous experimental design. By addressing common pitfalls in Machine Learning implementation, we provide researchers with a tutorial and robust framework for BCI development, promoting reproducibility and rigor. Furthermore, by tackling challenges at the intersection of BCI and Machine Learning, this work contributes to the advancement of practical, real-time BCI applications.",2024
ES2024-42.pdf,Analysis of DNA methylation patterns in cancer samples using SOM,"Ignacio Díaz, José Enguita, Diego García, Abel Cuadrado, Nuria Valdés, María Chiara","1 - University of Oviedo -Dept. of Electrical Engineering Edificio Torres Quevedo módulo 2, Campus de 33204 Gijón SPAIN
5 - Department of Endocrinology and Nutrition Hospital Universitario Cruces Bilbao Bizkaia. Biobizkaia
6 - CIBERER CIBERDEM, EndoERN
7 - Institute of Sanitary Research Principado de Asturias Hospital Universitario Central de Asturias 33011 Oviedo SPAIN","By leveraging the SOM algorithm and the extensive epigenomic data from TCGA, this work aims to suggest a valid approach to explore the relationships between epigenetic alterations and PCPG pathogenesis. Additionally, the methodological approach presented here lays the foundation for a potentially valuable analysis tool that can be applied to other cancer types and epigenetic research.",2024
ES2024-43.pdf,Few-shot similarity learning for motion classification via electromyography,"Rui Liu, Benjamin Paassen",1 - Faculty of Technology Bielefeld University Germany,"Accurate motion classification from surface electromyography signals is crucial for controlling bionic prostheses. Unfortunately, most state-of-the-art classifiers need to be re-trained with lots of data to recognize any new motion. Therefore, we propose a few-shot similarity learning approach that can be applied to new classes without any re-training, just using one to five reference points per new class. In experiments on two real-world data sets, we find that our proposed approach outperforms two state-of-the-art approaches for few-shot learning on sEMG signals, namely a transfer learning and a contrastive learning approach. Our experiments also reveal that the choice of loss function is crucial for performance whereas the choice of similarity function has less effect.",2024
ES2024-44.pdf,Tumor Grading via Decorrelated Sparse Survival Regression,"Benjamin Paaßen, Nadine Gaisa, Michael Rose, Mark-Sebastian Bösherz","1 - Faculty of Technology Bielefeld University Bielefeld Germany
2 - Institute of Pathology University Hospital RWTH Aachen University Aachen Germany
3 - -Institute of Pathology University Hospital Ulm University of Ulm Ulm Germany","In medical pathology, tumor grading is concerned with estimating the risk posed by a tumor, based on its pathological features. One way to infer risk scores is survival regression, i.e. using machine learning to infer a score that predicts the remaining survival time of a patient. Unfortunately, if applied naively, such a score is a mix of the intrinsic risk posed by the tumor and other risk factors, like the progression of the tumor or patient gender and age. We provide the first survival regression model that disentangles tumor grading from undesired correlations, while retaining a high degree of model interpretability, thanks to convex optimization, nonnegativity constraints, sparsity, and linearity. We evaluate the proposed approach both on simulated and real-world data from N = 114 patients at the University Clinic Aachen.",2024
ES2024-45.pdf,Graph-cut-assisted CNN training for pulmonary embolism segmentation,"Nana Yang, Robin Verschuren, C De Vleeschouwer",1 - ICTEAM -UCLouvain Louvain-la-Neuve 1348 Belgium,"We present a novel algorithm for pulmonary embolism segmentation, designed to alleviate the need for expert annotation. Our approach integrates deep learning with a conventional image segmentation techniques, operating in two distinct stages. Specifically, graph cut is used for initial segmentation, followed by manual refinement, to define the labels required to train a CNN. This CNN is then employed to generate pseudolabels on a large dataset, enabling the training of an improved CNN*. Our findings demonstrate enhanced performance of CNN* over CNN. Overall, the CNN* builds on a very limited amount of manual intervention. Moreover, the injection of expert knowledge in the graph-cut avoids the need for expert knowledge in this manual intervention.",2024
ES2024-49.pdf,Self-Supervised Learning from Incrementally Drifting Data Streams,"Valerie Vaquet, Jonas Vaquet, Fabian Hinder, Kleanthis Malialis, Christos Panayiotou, Marios Polycarpou, Barbara Hammer","1 - Machine Learning Group Bielefeld University Bielefeld Germany
2 - -KIOS Research and Innovation Center of Excellence University of Cyprus Nicosia -Cyprus
7 - Department of Electrical and Computer Engineering University of Cyprus Nicosia Cyprus","Supervised online learning relies on the assumption that ground truth information is available for model updates at each time step. As this is not realistic in every setting, alternatives such as active online learning, or online learning with verification latency have been proposed. In this work, we assume that no label information is available after intitial training. We argue that provided we can characterize the expected concept drift as incremental drift, we can rely on a self-labeling strategy to keep updated models. We derive a k-NN-based self-labeling online learner implementing the presented self-supervised scheme and experimentally show that this is an option for learning from incrementally drifting data streams in the absence of label information.",2024
ES2024-5.pdf,Domain Knowledge Integration in Machine Learning Systems An Introduction,"Marika Kaden, Sascha Saralajew, Thomas Villmann","1 - Saxon Institute for Computational Intelligence and Machine Learning (SICIM) Mittweida University of Applied Sciences Mittweida Germany
2 - NEC Laboratories Europe GmbH Heidelberg Germany","Knowledge integration into machine learning systems is a promising and successful strategy to achieve more plausible and consistent results. The plausibility is accompanied by better model interpretability due to the adjustment of the machine learning system to the domain specic requirements and restrictions. Further, informed machine learning can be seen as a particular task specic regularization of the model leading to better learning convergence and frequently also requiring a lower amount of training data. This short introduction paper addresses some recent aspects, how domain knowledge can be integrated into learning systems on dierent levels ranging from informed feature extraction to domain adjusted structure and model architecture. * M.K. is supported by the IAI-XPRESS and the DAIMLER project which both are parts of the interdisciplinarry project Articial Intelligence Meets Space (AIMS, No. 50WK2270E) funded by the German Space Agency (DLR).",2024
ES2024-50.pdf,Online Adaptation of Compressed Models by Pre-Training and Task-Relevant Pruning,"Thomas Avé, Matthias Hutsebaut-Buysse, Wei Wei, Kevin Mets","1 - University of Antwerp -imec Sint-Pietersvliet 7 2000 Antwerp Belgium
2 - IDLab -Department of Computer Science 1 Faculty of Applied Engineering","Neural networks are increasingly deployed on edge devices, where they must adapt to new data in dynamic environments. Here, model compression techniques like pruning are essential. This involves removing redundant neurons, increasing efficiency at the cost of accuracy, and creating a conflict between efficiency and adaptability. We propose a novel method for training and compressing models that maintains and extends their ability to generalize to new data, improving online adaptation without reducing compression rates. By pre-training the model on additional knowledge and identifying the parts of the deep neural network that actually encode task-relevant knowledge, we can effectively prune the model by 80% and achieve 16% higher accuracies when adapting to new domains. * This paper was supported by the OpenSwarm project and FWO [Grant 1SD9523N].",2024
ES2024-51.pdf,From Data to Simulation: Capturing Aircraft Engine Degradation Dynamics,"Abdellah Madane, Florent Forest, Hanane Azzag, Mustapha Lebbah, Jérôme Lacaille","1 - Paris-Saclay University -DAVID Lab UVSQ Versailles France
2 - Safran Airraft Engines -Moissy-Cramayel France
3 - EPFL -IMOS Lab Lausanne Switzerland
4 - UMR CNRS 7030 Sorbonne Paris Nord University -LIPN Villetaneuse France","The analysis and simulation of aircraft engine behavior have garnered significant attention in the aeronautical industry, primarily due to its implications for performance, maintenance, safety, and sustainability. Our work successfully showcases the efficacy of utilizing time series data collected from our aircraft engines to construct a digital twin capable of dynamically emulating their real-time behavior. We then introduce a new methodology to model the physical engine's degradation and meticulously monitor its evolution over time. By continuously analyzing the simulated data against real-world performance measurements, our approach offers valuable insights into the engine's long-term behavior and health trajectory.",2024
ES2024-56.pdf,Leveraging endoscopic data with Contrastive Learning for Crohn's disease detection,"Robin Ghyselinck, Jérôme Fink, Bruno Dumas, Benoît Frenay",1 - University of Namur -NaDI Rue Grangagnage 21 5000 Namur Belgium,"This study contributes to the automatic detection of Crohn's Disease (CD), a gastrointestinal inflammatory condition. In particular, our approach deals with the challenge of data scarcity for CD by pretraining Vision Transformers (ViT) on Hyper-Kvasir and LDPolyp, two large colonscopic datasets that represent over one million images from a similar domain, using a Contrastive Loss (CL) mechanism. This approach significantly outperforms models pre-trained on ImageNet as well as models pre-trained with a Cross-Entropy Loss on the Crohn-IPI dataset.",2024
ES2024-57.pdf,About Vector Quantization and its Privacy in Federated Learning,"Ronny Schubert, Thomas Villmann",1 - Mittweida University of Applied Sciences Saxon Institute for Computational Intelligence and Machine Learning Technikumplatz 17 09648 Mittweida,"In this work, we will consider how privacy for vector quantization models can be broken in a federated learning environment. We show how a potential attacker can expose data from the prototype updates without needing to know about the specific model used by exploiting the transparency of vector quantization. Finally, a 1-user environment example based on GLVQ will be shown. * R. S. is supported by grants of the Agriculture Ministry of Germany (28DK112A20).",2024
ES2024-59.pdf,Antagonism between Classification and Reconstruction Processes in Deep Predictive Coding Networks,"Jan Rathjens, Laurenz Wiskott",1 - Faculty of Computer Science Universitaetsstr Ruhr University Bochum 150 -44801 Bochum Germany,"Predictive coding-inspired deep networks for visual computing integrate classification and reconstruction processes in shared intermediate layers. Although synergy between these processes is commonly assumed, it has yet to be convincingly demonstrated. In this study, we utilize a purposefully designed family of autoencoder-like architectures with an added classification head to examine the consequences of combining classificationand reconstruction-driven information within the models' latent layers. Our findings underscore a significant challenge: Classification-driven information diminishes reconstruction-driven information in shared representations and vice versa. Our results challenge prevailing assumptions in predictive coding and offer guidance for future iterations of predictive coding concepts in deep networks.",2024
ES2024-6.pdf,Trust in Artificial Intelligence: Beyond Interpretability,"Tassadit Bouadi, Benoît Frénay, Luis Galárraga, Pierre Geurts, Barbara Hammer, Gilles Perrouin","1 - University of Rennes I -Campus de Beaulieu -IRISA Lab 35042 Rennes
2 - Faculty of Computer Science Rue Grangagnage University of Namur -NaDI 21 5000 Namur -Belgium
3 - Inria, Rennes Bretagne Atlantique -IRISA Lab 35042 Rennes
4 - University of Liège -Montefiore Institute -Liège Belgium
5 - Bielefeld University CITEC -33594 Bielefeld Germany","As artificial intelligence (AI) systems become increasingly integrated into everyday life, the need for trustworthiness in these systems has emerged as a critical challenge. This tutorial paper addresses the complexity of building trust in AI systems by exploring recent advances in explainable AI (XAI) and related areas that go beyond mere interpretability. After reviewing recent trends in XAI, we discuss how to control AI systems, align them with societal concerns, and address the robustness, reproducibility, and evaluation concerns inherent in these systems. This review highlights the multifaceted nature of the mechanisms for building trust in AI, and we hope it will pave the way for further research in this area.",2024
